ID,Name,Satellite Type,Characteristic Length [m],A/M [m^2/kg],Area [m^2],Mass [kg],Ejection Velocity [m/s],Velocity [m/s],Position [m]
25024,Satellite 1-Collision-Fragment,DEBRIS,0.05236674405907264,0.04461850256837994,0.001506236445098029,0.03375811285440723,[-41.43038422204764 -54.5606412988577 97.02762410829162],[4958.569615777952 -54.5606412988577 97.02762410829162],[6800000 0 0]
25025,Satellite 1-Collision-Fragment,DEBRIS,0.11840651563937671,0.3363901249489707,0.007730387108204289,0.022980422238545094,[-469.8348272512562 627.4471538736817 -618.9643349349368],[4530.165172748744 627.4471538736817 -618.9643349349368],[6800000 0 0]
25026,Satellite 1-Collision-Fragment,DEBRIS,0.5067887542352492,0.07580989141795001,0.14258592643918966,1.8808353866792196,[-4.246008567413201 1.8733591831658771 38.33171627024801],[4995.753991432587 1.8733591831658771 38.33171627024801],[6800000 0 0]
25027,Satellite 1-Collision-Fragment,DEBRIS,0.05830570579340118,0.08053139064087018,0.0018682016920623867,0.023198428304729443,[-2.611008429035172 -1.5545864241914067 -41.86179569150518],[4997.388991570965 -1.5545864241914067 -41.86179569150518],[6800000 0 0]
25028,Satellite 1-Collision-Fragment,DEBRIS,0.06127466472006063,0.025116653348272264,0.002063787981733567,0.08216811185458081,[-35.40978802119715 -10.478873971866081 48.15567938466836],[4964.5902119788025 -10.478873971866081 48.15567938466836],[6800000 0 0]
25029,Satellite 1-Collision-Fragment,DEBRIS,0.12729309293105728,0.06027639681233538,0.00893732759371666,0.14827242612962,[18.12387333959407 -10.762781460190018 20.733802060991394],[5018.123873339594 -10.762781460190018 20.733802060991394],[6800000 0 0]
25030,Satellite 1-Collision-Fragment,DEBRIS,0.07162906639990214,0.16372112463873412,0.0028222858256748556,0.01723837306824328,[19.089492079241257 50.37334413122199 -46.17843549011599],[5019.089492079242 50.37334413122199 -46.17843549011599],[6800000 0 0]
25031,Satellite 1-Collision-Fragment,DEBRIS,0.07030835331228982,0.22625410549551767,0.0027189311908243224,0.012017157367684484,[37.71428245709883 114.02758761644463 70.60196716875862],[5037.714282457099 114.02758761644463 70.60196716875862],[6800000 0 0]
25032,Satellite 1-Collision-Fragment,DEBRIS,0.07914590554592067,0.3603915846679936,0.0034473338664897995,0.009565522651328316,[53.836562909694045 164.1849233223467 88.49094388701279],[5053.836562909694 164.1849233223467 88.49094388701279],[6800000 0 0]
25033,Satellite 1-Collision-Fragment,DEBRIS,0.2033284903325726,0.03785615284803283,0.022853461325195303,0.6036921241557928,[-24.412710939798973 5.286023976468761 9.658914364228643],[4975.587289060201 5.286023976468761 9.658914364228643],[6800000 0 0]
25034,Satellite 1-Collision-Fragment,DEBRIS,0.09068710003392864,0.05614208993255631,0.004528931741219723,0.08066909775999334,[40.064903484159686 -17.27549932214164 -156.9652297532158],[5040.06490348416 -17.27549932214164 -156.9652297532158],[6800000 0 0]
25035,Satellite 1-Collision-Fragment,DEBRIS,0.11330383088500795,0.1603828983848507,0.00707699949350965,0.04412564908590106,[481.4420160571263 417.2009677673357 -75.85214711169888],[5481.442016057126 417.2009677673357 -75.85214711169888],[6800000 0 0]
25036,Satellite 1-Collision-Fragment,DEBRIS,0.12484799800919831,0.12691108508381757,0.00859649688748398,0.06773637528830899,[54.1732243900771 230.73483747570035 -74.17583781469644],[5054.173224390077 230.73483747570035 -74.17583781469644],[6800000 0 0]
25037,Satellite 1-Collision-Fragment,DEBRIS,0.06300959989771765,0.05226973450043747,0.002182597835894175,0.041756436238946426,[196.590877002221 113.92930578443784 -71.88213485695498],[5196.590877002221 113.92930578443784 -71.88213485695498],[6800000 0 0]
25038,Satellite 1-Collision-Fragment,DEBRIS,0.09379225937131264,0.05038338479360838,0.004845153889630448,0.0961657083873631,[0.9720147992212096 -4.77090577281419 23.067063572570568],[5000.972014799221 -4.77090577281419 23.067063572570568],[6800000 0 0]
25039,Satellite 1-Collision-Fragment,DEBRIS,0.05328942373986677,0.022265235327756774,0.0015599108008686302,0.0700603778898299,[10.195281812864419 -5.075598918425967 -4.0070101454621705],[5010.195281812865 -5.075598918425967 -4.0070101454621705],[6800000 0 0]
25040,Satellite 1-Collision-Fragment,DEBRIS,0.05441662051807644,0.02194070872246619,0.0016267606054369006,0.07414348488074038,[-8.28910056829978 -6.287957563643215 -3.360709234807552],[4991.7108994317 -6.287957563643215 -3.360709234807552],[6800000 0 0]
25041,Satellite 1-Collision-Fragment,DEBRIS,0.1786778373621919,0.09656819223169917,0.017637322545716275,0.18264111751619497,[-45.324452441219435 25.64432103367174 -3.0346195323088487],[4954.675547558781 25.64432103367174 -3.0346195323088487],[6800000 0 0]
25042,Satellite 1-Collision-Fragment,DEBRIS,0.06693644221658465,0.077426784537439,0.0024638208815234014,0.031821299260232666,[2.5975982027040527 19.735882916297182 -11.151634066347714],[5002.597598202704 19.735882916297182 -11.151634066347714],[6800000 0 0]
25043,Satellite 1-Collision-Fragment,DEBRIS,0.05737913793297551,0.2239385028555623,0.001809159820182831,0.00807882430717918,[-116.37089890375114 91.56584854715756 49.11770066609649],[4883.629101096249 91.56584854715756 49.11770066609649],[6800000 0 0]
25044,Satellite 1-Collision-Fragment,DEBRIS,0.20336539650476954,0.2316070364545699,0.02286177787917604,0.09870934074000129,[171.57056694211678 -164.09189779823384 -126.99036781972167],[5171.570566942117 -164.09189779823384 -126.99036781972167],[6800000 0 0]
25045,Satellite 1-Collision-Fragment,DEBRIS,0.0989113985997118,0.5217847387987886,0.00538982812392215,0.010329600931468758,[106.98021602946015 -293.7263595707723 454.1417324436612],[5106.98021602946 -293.7263595707723 454.1417324436612],[6800000 0 0]
25046,Satellite 1-Collision-Fragment,DEBRIS,0.05118606260949718,0.023160062141923003,0.0014389272263776226,0.062129678994814086,[-57.645163599488136 118.1791430645474 116.62289426076782],[4942.354836400512 118.1791430645474 116.62289426076782],[6800000 0 0]
25047,Satellite 1-Collision-Fragment,DEBRIS,0.31716613114023007,0.05642552774637648,0.05572346661551249,0.9875577392200984,[1.6056771075790572 -47.200612467688295 -12.521975873234558],[5001.605677107579 -47.200612467688295 -12.521975873234558],[6800000 0 0]
